,Total A.4 Expected Annual Damage,Total A.4 Expected Number of Deaths,Total A.4 Dike Investment Costs,Total RfR Total Costs
13383,155986.69193834905,1.6274130211247723e-05,61999094.79394453,989600000.0
13384,0.0,0.0,61999094.79394453,989600000.0
13385,0.0,0.0,61999094.79394453,989600000.0
13386,876655.2828505293,4.53545867348375e-05,61999094.79394453,989600000.0
13387,0.0,0.0,61999094.79394453,989600000.0
13388,0.0,0.0,61999094.79394453,989600000.0
13389,0.0,0.0,61999094.79394453,989600000.0
13390,0.0,0.0,61999094.79394453,989600000.0
13391,0.0,0.0,61999094.79394453,989600000.0
13392,0.0,0.0,61999094.79394453,989600000.0
13393,0.0,0.0,61999094.79394453,989600000.0
13394,189648.88995194336,1.619484632719007e-05,61999094.79394453,989600000.0
13395,0.0,0.0,61999094.79394453,989600000.0
13396,320291.7983207165,1.7113921869615374e-05,61999094.79394453,989600000.0
13397,0.0,0.0,61999094.79394453,989600000.0
13398,0.0,0.0,61999094.79394453,989600000.0
13399,0.0,0.0,61999094.79394453,989600000.0
13400,0.0,0.0,61999094.79394453,989600000.0
13401,0.0,0.0,61999094.79394453,989600000.0
13402,3695334.5281178593,0.000277943241267213,61999094.79394453,989600000.0
13403,0.0,0.0,61999094.79394453,989600000.0
13404,3801323.629611456,0.0003387325842433407,61999094.79394453,989600000.0
13405,0.0,0.0,61999094.79394453,989600000.0
13406,260565.68044480577,1.2849096784449099e-05,61999094.79394453,989600000.0
13407,851474.2992075379,8.597263173495487e-05,61999094.79394453,989600000.0
13408,0.0,0.0,61999094.79394453,989600000.0
13409,0.0,0.0,61999094.79394453,989600000.0
13410,1657266.3090089788,8.329992519861415e-05,61999094.79394453,989600000.0
13411,7462314.5752963275,0.00041503929397960874,61999094.79394453,989600000.0
13412,13975046.03792829,0.0009418627030710221,61999094.79394453,989600000.0
13413,0.0,0.0,61999094.79394453,989600000.0
13414,308755.3289397576,1.619484632719007e-05,61999094.79394453,989600000.0
13415,0.0,0.0,61999094.79394453,989600000.0
13416,4578092.872634962,0.0003321161475225464,61999094.79394453,989600000.0
13417,0.0,0.0,61999094.79394453,989600000.0
13418,0.0,0.0,61999094.79394453,989600000.0
13419,0.0,0.0,61999094.79394453,989600000.0
13420,0.0,0.0,61999094.79394453,989600000.0
13421,1735713.5377096902,8.954957809405451e-05,61999094.79394453,989600000.0
13422,1237977.566457411,7.918791391461324e-05,61999094.79394453,989600000.0
13423,1556056.828903795,7.576114028494361e-05,61999094.79394453,989600000.0
13424,0.0,0.0,61999094.79394453,989600000.0
13425,0.0,0.0,61999094.79394453,989600000.0
13426,0.0,0.0,61999094.79394453,989600000.0
13427,0.0,0.0,61999094.79394453,989600000.0
13428,0.0,0.0,61999094.79394453,989600000.0
13429,178899.27048760979,1.4800612745599913e-05,61999094.79394453,989600000.0
13430,783943.6318478757,7.528937095405639e-05,61999094.79394453,989600000.0
13431,154861.90709539613,1.609619076137275e-05,61999094.79394453,989600000.0
13432,0.0,0.0,61999094.79394453,989600000.0
13433,0.0,0.0,61999094.79394453,989600000.0
13434,0.0,0.0,61999094.79394453,989600000.0
13435,0.0,0.0,61999094.79394453,989600000.0
13436,1633902.7343662938,8.143862003421432e-05,61999094.79394453,989600000.0
13437,0.0,0.0,61999094.79394453,989600000.0
13438,0.0,0.0,61999094.79394453,989600000.0
13439,0.0,0.0,61999094.79394453,989600000.0
13440,0.0,0.0,61999094.79394453,989600000.0
13441,1923804.9329040423,0.00016642869971439573,61999094.79394453,989600000.0
13442,3809773.501482228,0.0003399393000394662,61999094.79394453,989600000.0
13443,0.0,0.0,61999094.79394453,989600000.0
13444,0.0,0.0,61999094.79394453,989600000.0
13445,0.0,0.0,61999094.79394453,989600000.0
13446,0.0,0.0,61999094.79394453,989600000.0
13447,0.0,0.0,61999094.79394453,989600000.0
13448,3278284.0132080396,0.00019258350437826324,61999094.79394453,989600000.0
13449,0.0,0.0,61999094.79394453,989600000.0
13450,0.0,0.0,61999094.79394453,989600000.0
13451,157121.51889829978,1.6453658310530064e-05,61999094.79394453,989600000.0
13452,24158787.10701571,0.0009244988946952369,61999094.79394453,989600000.0
13453,0.0,0.0,61999094.79394453,989600000.0
13454,0.0,0.0,61999094.79394453,989600000.0
13455,0.0,0.0,61999094.79394453,989600000.0
13456,0.0,0.0,61999094.79394453,989600000.0
13457,0.0,0.0,61999094.79394453,989600000.0
13458,0.0,0.0,61999094.79394453,989600000.0
13459,0.0,0.0,61999094.79394453,989600000.0
13460,0.0,0.0,61999094.79394453,989600000.0
13461,963001.4563897651,7.617254234623878e-05,61999094.79394453,989600000.0
13462,0.0,0.0,61999094.79394453,989600000.0
13463,0.0,0.0,61999094.79394453,989600000.0
13464,0.0,0.0,61999094.79394453,989600000.0
13465,0.0,0.0,61999094.79394453,989600000.0
13466,0.0,0.0,61999094.79394453,989600000.0
13467,0.0,0.0,61999094.79394453,989600000.0
13468,13615408.996944187,0.0007381344349061474,61999094.79394453,989600000.0
13469,0.0,0.0,61999094.79394453,989600000.0
13470,1773593.6756518767,0.00013210010769584227,61999094.79394453,989600000.0
13471,0.0,0.0,61999094.79394453,989600000.0
13472,0.0,0.0,61999094.79394453,989600000.0
13473,0.0,0.0,61999094.79394453,989600000.0
13474,0.0,0.0,61999094.79394453,989600000.0
13475,0.0,0.0,61999094.79394453,989600000.0
13476,789526.3050344813,7.617254234623878e-05,61999094.79394453,989600000.0
13477,0.0,0.0,61999094.79394453,989600000.0
13478,1548041.955320567,0.00014696185439667898,61999094.79394453,989600000.0
13479,3424846.2802939997,0.00020756407161116213,61999094.79394453,989600000.0
13480,19812.618954794074,1.0541437428643195e-06,61999094.79394453,989600000.0
13481,0.0,0.0,61999094.79394453,989600000.0
13482,0.0,0.0,61999094.79394453,989600000.0
13483,22631065.82143241,0.0009347632391081078,61999094.79394453,989600000.0
13484,0.0,0.0,61999094.79394453,989600000.0
13485,0.0,0.0,61999094.79394453,989600000.0
13486,0.0,0.0,61999094.79394453,989600000.0
13487,18999964.793774072,0.0012351763885284069,61999094.79394453,989600000.0
13488,0.0,0.0,61999094.79394453,989600000.0
13489,0.0,0.0,61999094.79394453,989600000.0
13490,0.0,0.0,61999094.79394453,989600000.0
13491,0.0,0.0,61999094.79394453,989600000.0
13492,1360419.671589784,6.75295406765982e-05,61999094.79394453,989600000.0
13493,0.0,0.0,61999094.79394453,989600000.0
13494,0.0,0.0,61999094.79394453,989600000.0
13495,435634.4971849782,3.7233210485480256e-05,61999094.79394453,989600000.0
13496,0.0,0.0,61999094.79394453,989600000.0
13497,0.0,0.0,61999094.79394453,989600000.0
13498,673308.7576369027,4.5085561592037155e-05,61999094.79394453,989600000.0
13499,4307435.702457687,0.00019684293546153747,61999094.79394453,989600000.0
13500,633558.8792211936,3.1204809801087686e-05,50167146.71244349,1037600000.0
13501,37215559.79985902,0.00190917211468817,50167146.71244349,1037600000.0
13502,0.0,0.0,50167146.71244349,1037600000.0
13503,0.0,0.0,50167146.71244349,1037600000.0
13504,0.0,0.0,50167146.71244349,1037600000.0
13505,780036.6903682108,7.519556561159119e-05,50167146.71244349,1037600000.0
13506,0.0,0.0,50167146.71244349,1037600000.0
13507,0.0,0.0,50167146.71244349,1037600000.0
13508,52855882.34376448,0.002412979862587663,50167146.71244349,1037600000.0
13509,8757.084167625735,8.610913946537436e-07,50167146.71244349,1037600000.0
13510,0.0,0.0,50167146.71244349,1037600000.0
13511,2960126.6484230435,0.0002376132031015492,50167146.71244349,1037600000.0
13512,0.0,0.0,50167146.71244349,1037600000.0
13513,0.0,0.0,50167146.71244349,1037600000.0
13514,18034.004142675127,9.124468927073753e-07,50167146.71244349,1037600000.0
13515,0.0,0.0,50167146.71244349,1037600000.0
13516,0.0,0.0,50167146.71244349,1037600000.0
13517,3301164.8566687265,0.00016505749496668838,50167146.71244349,1037600000.0
13518,0.0,0.0,50167146.71244349,1037600000.0
13519,0.0,0.0,50167146.71244349,1037600000.0
13520,0.0,0.0,50167146.71244349,1037600000.0
13521,0.0,0.0,50167146.71244349,1037600000.0
13522,0.0,0.0,50167146.71244349,1037600000.0
13523,279933.5324018909,2.8201981139067706e-05,50167146.71244349,1037600000.0
13524,17142551.00339707,0.001167615853059302,50167146.71244349,1037600000.0
13525,0.0,0.0,50167146.71244349,1037600000.0
13526,158083.99116670608,1.660592012934202e-05,50167146.71244349,1037600000.0
13527,555877.916584936,2.8201981139067706e-05,50167146.71244349,1037600000.0
13528,0.0,0.0,50167146.71244349,1037600000.0
13529,0.0,0.0,50167146.71244349,1037600000.0
13530,0.0,0.0,50167146.71244349,1037600000.0
13531,0.0,0.0,50167146.71244349,1037600000.0
13532,0.0,0.0,50167146.71244349,1037600000.0
13533,18684055.584822338,0.0007901265539033227,50167146.71244349,1037600000.0
13534,0.0,0.0,50167146.71244349,1037600000.0
13535,0.0,0.0,50167146.71244349,1037600000.0
13536,0.0,0.0,50167146.71244349,1037600000.0
13537,21085526.570022788,0.0015923104602216713,50167146.71244349,1037600000.0
13538,0.0,0.0,50167146.71244349,1037600000.0
13539,1351714.2710655874,5.8957520625904406e-05,50167146.71244349,1037600000.0
13540,0.0,0.0,50167146.71244349,1037600000.0
13541,6593181.876521042,0.00028529578116178806,50167146.71244349,1037600000.0
13542,0.0,0.0,50167146.71244349,1037600000.0
13543,0.0,0.0,50167146.71244349,1037600000.0
13544,0.0,0.0,50167146.71244349,1037600000.0
13545,0.0,0.0,50167146.71244349,1037600000.0
13546,0.0,0.0,50167146.71244349,1037600000.0
13547,320568.690609402,1.7135981038847605e-05,50167146.71244349,1037600000.0
13548,39350186.24251393,0.0020615185537172292,50167146.71244349,1037600000.0
13549,721977.3204528994,3.8248838970840124e-05,50167146.71244349,1037600000.0
13550,3042700.6600816576,0.00028000677798606507,50167146.71244349,1037600000.0
13551,0.0,0.0,50167146.71244349,1037600000.0
13552,0.0,0.0,50167146.71244349,1037600000.0
13553,299813.95480618987,2.526635999072538e-05,50167146.71244349,1037600000.0
13554,5793212.8359785145,0.0002654003054228725,50167146.71244349,1037600000.0
13555,0.0,0.0,50167146.71244349,1037600000.0
13556,230336.19775100632,1.5397354236771818e-05,50167146.71244349,1037600000.0
13557,14284983.64366607,0.0007736630629080617,50167146.71244349,1037600000.0
13558,0.0,0.0,50167146.71244349,1037600000.0
13559,0.0,0.0,50167146.71244349,1037600000.0
13560,0.0,0.0,50167146.71244349,1037600000.0
13561,0.0,0.0,50167146.71244349,1037600000.0
13562,25523055.36545498,0.0010661604930547201,50167146.71244349,1037600000.0
13563,0.0,0.0,50167146.71244349,1037600000.0
13564,9366391.726368245,0.0007723339338436644,50167146.71244349,1037600000.0
13565,0.0,0.0,50167146.71244349,1037600000.0
13566,439152.08475422004,3.7689444190449394e-05,50167146.71244349,1037600000.0
13567,466800.12553853256,4.43866001108939e-05,50167146.71244349,1037600000.0
13568,0.0,0.0,50167146.71244349,1037600000.0
13569,0.0,0.0,50167146.71244349,1037600000.0
13570,108749.72703935149,8.895948841414885e-06,50167146.71244349,1037600000.0
13571,0.0,0.0,50167146.71244349,1037600000.0
13572,2273835.951659631,0.00021340038153433286,50167146.71244349,1037600000.0
13573,1741676.450633977,8.114448415303546e-05,50167146.71244349,1037600000.0
13574,1049698.3118860878,5.9733452052266e-05,50167146.71244349,1037600000.0
13575,3609338.2662116583,0.00022662720372370265,50167146.71244349,1037600000.0
13576,0.0,0.0,50167146.71244349,1037600000.0
13577,2913178.9199896487,0.00012609342719278248,50167146.71244349,1037600000.0
13578,5894874.465033263,0.0002682824026300597,50167146.71244349,1037600000.0
13579,0.0,0.0,50167146.71244349,1037600000.0
13580,0.0,0.0,50167146.71244349,1037600000.0
13581,0.0,0.0,50167146.71244349,1037600000.0
13582,0.0,0.0,50167146.71244349,1037600000.0
13583,1275425.2376811574,8.305729555899469e-05,50167146.71244349,1037600000.0
13584,0.0,0.0,50167146.71244349,1037600000.0
13585,0.0,0.0,50167146.71244349,1037600000.0
13586,3124080.9273584145,0.0002928810268529752,50167146.71244349,1037600000.0
13587,0.0,0.0,50167146.71244349,1037600000.0
13588,2867763.740181663,0.00013052974188475079,50167146.71244349,1037600000.0
13589,14339840.520375296,0.0007762806508422751,50167146.71244349,1037600000.0
13590,0.0,0.0,50167146.71244349,1037600000.0
13591,2453251.8234132715,0.00015555256072412448,50167146.71244349,1037600000.0
13592,0.0,0.0,50167146.71244349,1037600000.0
13593,570787.9843697825,4.685333650113869e-05,50167146.71244349,1037600000.0
13594,9285051.346762253,0.0007705382552323655,50167146.71244349,1037600000.0
13595,0.0,0.0,50167146.71244349,1037600000.0
13596,0.0,0.0,50167146.71244349,1037600000.0
13597,0.0,0.0,50167146.71244349,1037600000.0
13598,1365127.3735717942,9.232601072163308e-05,50167146.71244349,1037600000.0
13599,2629644.5007977583,0.0001737788099345699,50167146.71244349,1037600000.0
13600,137254.7488483265,1.3310761999619524e-05,50167146.71244349,1037600000.0
13601,0.0,0.0,50167146.71244349,1037600000.0
13602,0.0,0.0,50167146.71244349,1037600000.0
13603,0.0,0.0,50167146.71244349,1037600000.0
13604,0.0,0.0,50167146.71244349,1037600000.0
13605,0.0,0.0,50167146.71244349,1037600000.0
13606,0.0,0.0,50167146.71244349,1037600000.0
13607,0.0,0.0,50167146.71244349,1037600000.0
13608,0.0,0.0,50167146.71244349,1037600000.0
13609,0.0,0.0,50167146.71244349,1037600000.0
13610,0.0,0.0,50167146.71244349,1037600000.0
13611,0.0,0.0,50167146.71244349,1037600000.0
13612,203462.49518625374,1.7986481125464217e-05,50167146.71244349,1037600000.0
13613,17631393.609316062,0.0007167943693095758,50167146.71244349,1037600000.0
13614,0.0,0.0,50167146.71244349,1037600000.0
13615,0.0,0.0,50167146.71244349,1037600000.0
13616,0.0,0.0,50167146.71244349,1037600000.0
13617,0.0,0.0,50167146.71244349,1037600000.0
13618,0.0,0.0,50167146.71244349,1037600000.0
13619,872683.4661709019,8.932789343270287e-05,50167146.71244349,1037600000.0
13620,0.0,0.0,50167146.71244349,1037600000.0
13621,325979.3670338317,1.7567033226952768e-05,50167146.71244349,1037600000.0
13622,2055822.5115927404,0.00016870539610325342,50167146.71244349,1037600000.0
13623,0.0,0.0,50167146.71244349,1037600000.0
13624,16084503.562243875,0.0008520097949103313,50167146.71244349,1037600000.0
13625,0.0,0.0,50167146.71244349,1037600000.0
13626,0.0,0.0,50167146.71244349,1037600000.0
13627,0.0,0.0,50167146.71244349,1037600000.0
13628,49161149.921483755,0.002445230114360315,50167146.71244349,1037600000.0
13629,4712477.844060294,0.0002291114149855201,50167146.71244349,1037600000.0
13630,0.0,0.0,50167146.71244349,1037600000.0
13631,2111722.6763346954,0.00019615703406855638,50167146.71244349,1037600000.0
13632,0.0,0.0,50167146.71244349,1037600000.0
13633,0.0,0.0,50167146.71244349,1037600000.0
13634,0.0,0.0,50167146.71244349,1037600000.0
13635,0.0,0.0,50167146.71244349,1037600000.0
13636,0.0,0.0,50167146.71244349,1037600000.0
13637,1487939.7959363367,0.00011660175965174161,50167146.71244349,1037600000.0
13638,0.0,0.0,50167146.71244349,1037600000.0
13639,1320640.565623146,6.488472744250926e-05,50167146.71244349,1037600000.0
13640,496815.0108314548,4.864154094455962e-05,50167146.71244349,1037600000.0
13641,2004106.2264264633,0.0001619977557320614,50167146.71244349,1037600000.0
13642,0.0,0.0,50167146.71244349,1037600000.0
13643,0.0,0.0,50167146.71244349,1037600000.0
13644,0.0,0.0,50167146.71244349,1037600000.0
13645,0.0,0.0,50167146.71244349,1037600000.0
13646,0.0,0.0,50167146.71244349,1037600000.0
13647,0.0,0.0,50167146.71244349,1037600000.0
13648,37057099.464523956,0.0019068403306782057,50167146.71244349,1037600000.0
13649,0.0,0.0,50167146.71244349,1037600000.0
13650,4744239.2162347445,0.00028886693910574514,50167146.71244349,1037600000.0
13651,0.0,0.0,50167146.71244349,1037600000.0
13652,0.0,0.0,50167146.71244349,1037600000.0
13653,14402874.74828578,0.0006027774776893968,50167146.71244349,1037600000.0
13654,0.0,0.0,50167146.71244349,1037600000.0
13655,3630372.070509794,0.00022880057829154776,50167146.71244349,1037600000.0
13656,0.0,0.0,50167146.71244349,1037600000.0
13657,11714392.803156793,0.0006528034404114761,50167146.71244349,1037600000.0
13658,0.0,0.0,50167146.71244349,1037600000.0
13659,546291.3794438787,3.717812494984682e-05,50167146.71244349,1037600000.0
13660,48902099.41872507,0.0019478103103351112,50167146.71244349,1037600000.0
13661,0.0,0.0,50167146.71244349,1037600000.0
13662,499392.72094537644,3.285646209795e-05,50167146.71244349,1037600000.0
13663,15854902.32551364,0.001083786277876733,50167146.71244349,1037600000.0
13664,0.0,0.0,50167146.71244349,1037600000.0
13665,14337653.072740957,0.0012015052742420243,50167146.71244349,1037600000.0
13666,0.0,0.0,50167146.71244349,1037600000.0
13667,0.0,0.0,50167146.71244349,1037600000.0
13668,1604447.0680046473,0.00015588506738627758,50167146.71244349,1037600000.0
13669,1278887.030924164,8.34149946840243e-05,50167146.71244349,1037600000.0
13670,0.0,0.0,50167146.71244349,1037600000.0
13671,2507261.2482636063,0.0001611332302373455,50167146.71244349,1037600000.0
13672,45297670.69451973,0.0017543662196237257,50167146.71244349,1037600000.0
13673,0.0,0.0,50167146.71244349,1037600000.0
13674,0.0,0.0,50167146.71244349,1037600000.0
13675,0.0,0.0,50167146.71244349,1037600000.0
13676,0.0,0.0,50167146.71244349,1037600000.0
13677,0.0,0.0,50167146.71244349,1037600000.0
13678,0.0,0.0,50167146.71244349,1037600000.0
13679,1091125.137110696,7.189247769918034e-05,50167146.71244349,1037600000.0
13680,14029.874501624041,9.2540708179144e-07,50167146.71244349,1037600000.0
13681,0.0,0.0,50167146.71244349,1037600000.0
13682,510227.3411881618,3.116944529801572e-05,50167146.71244349,1037600000.0
13683,0.0,0.0,50167146.71244349,1037600000.0
13684,47998903.28246206,0.0023709170765967313,50167146.71244349,1037600000.0
13685,1291777.639882124,0.00012569008969684416,50167146.71244349,1037600000.0
13686,0.0,0.0,50167146.71244349,1037600000.0
13687,0.0,0.0,50167146.71244349,1037600000.0
13688,0.0,0.0,50167146.71244349,1037600000.0
13689,0.0,0.0,50167146.71244349,1037600000.0
13690,4473122.216133912,0.0002100426777224473,50167146.71244349,1037600000.0
13691,13983440.178809416,0.0007581687053785338,50167146.71244349,1037600000.0
13692,140553.1542429121,1.3832565298316515e-05,50167146.71244349,1037600000.0
13693,0.0,0.0,50167146.71244349,1037600000.0
13694,0.0,0.0,50167146.71244349,1037600000.0
13695,24347101.580571547,0.0019215374957773446,50167146.71244349,1037600000.0
13696,15306902.191514313,0.0006616721577506491,50167146.71244349,1037600000.0
13697,0.0,0.0,50167146.71244349,1037600000.0
13698,3952392.2130705146,0.00035847866212909295,50167146.71244349,1037600000.0
13699,0.0,0.0,50167146.71244349,1037600000.0
13700,0.0,0.0,50167146.71244349,1037600000.0
13701,0.0,0.0,50167146.71244349,1037600000.0
13702,0.0,0.0,50167146.71244349,1037600000.0
13703,0.0,0.0,50167146.71244349,1037600000.0
13704,7345485.805484873,0.00028788567093545345,50167146.71244349,1037600000.0
13705,0.0,0.0,50167146.71244349,1037600000.0
13706,0.0,0.0,50167146.71244349,1037600000.0
13707,0.0,0.0,50167146.71244349,1037600000.0
13708,0.0,0.0,50167146.71244349,1037600000.0
13709,1210550.3104316227,7.635391870065618e-05,50167146.71244349,1037600000.0
13710,7268075.818331469,0.00042385795990603175,50167146.71244349,1037600000.0
13711,0.0,0.0,50167146.71244349,1037600000.0
13712,0.0,0.0,50167146.71244349,1037600000.0
13713,0.0,0.0,50167146.71244349,1037600000.0
13714,22271928.097280797,0.0017020391324897549,50167146.71244349,1037600000.0
13715,0.0,0.0,50167146.71244349,1037600000.0
13716,0.0,0.0,50167146.71244349,1037600000.0
13717,0.0,0.0,50167146.71244349,1037600000.0
13718,0.0,0.0,50167146.71244349,1037600000.0
13719,16829704.374186546,0.0009059933164921792,50167146.71244349,1037600000.0
13720,0.0,0.0,50167146.71244349,1037600000.0
13721,23575252.93797319,0.0012548173381913136,50167146.71244349,1037600000.0
13722,1625705.459925707,0.0001592481164061497,50167146.71244349,1037600000.0
13723,0.0,0.0,50167146.71244349,1037600000.0
13724,0.0,0.0,50167146.71244349,1037600000.0
13725,0.0,0.0,50167146.71244349,1037600000.0
13726,0.0,0.0,50167146.71244349,1037600000.0
13727,384815.7460534146,1.9790953182265446e-05,50167146.71244349,1037600000.0
13728,0.0,0.0,50167146.71244349,1037600000.0
13729,18283904.732546527,0.0009820596217515098,50167146.71244349,1037600000.0
13730,0.0,0.0,50167146.71244349,1037600000.0
13731,0.0,0.0,50167146.71244349,1037600000.0
13732,0.0,0.0,50167146.71244349,1037600000.0
13733,0.0,0.0,50167146.71244349,1037600000.0
13734,2419102.2452030373,0.00015202396343697852,50167146.71244349,1037600000.0
13735,3790191.867760155,0.0002902463082574817,50167146.71244349,1037600000.0
13736,10099793.188367426,0.0008062959598361924,50167146.71244349,1037600000.0
13737,21881202.59214415,0.000909336876135141,50167146.71244349,1037600000.0
13738,0.0,0.0,50167146.71244349,1037600000.0
13739,0.0,0.0,50167146.71244349,1037600000.0
13740,7014593.473922326,0.0005487671615257751,50167146.71244349,1037600000.0
13741,0.0,0.0,50167146.71244349,1037600000.0
13742,0.0,0.0,50167146.71244349,1037600000.0
13743,0.0,0.0,50167146.71244349,1037600000.0
13744,0.0,0.0,50167146.71244349,1037600000.0
13745,0.0,0.0,50167146.71244349,1037600000.0
13746,0.0,0.0,50167146.71244349,1037600000.0
13747,36563760.00265362,0.001873386453561394,50167146.71244349,1037600000.0
13748,0.0,0.0,50167146.71244349,1037600000.0
13749,0.0,0.0,50167146.71244349,1037600000.0
13750,0.0,0.0,50167146.71244349,1037600000.0
13751,0.0,0.0,50167146.71244349,1037600000.0
13752,24481701.619344506,0.0013124832874774972,50167146.71244349,1037600000.0
13753,400832.29427253926,3.271933907125665e-05,50167146.71244349,1037600000.0
13754,6274530.532294472,0.000298528450569915,50167146.71244349,1037600000.0
13755,2658291.9811419803,0.0001578183330027647,50167146.71244349,1037600000.0
13756,715615.5647156744,7.288271732957787e-05,50167146.71244349,1037600000.0
13757,0.0,0.0,50167146.71244349,1037600000.0
13758,140832.27475179927,1.3876721787543209e-05,50167146.71244349,1037600000.0
13759,0.0,0.0,50167146.71244349,1037600000.0
13760,356837.0362752279,3.7182233915568844e-05,50167146.71244349,1037600000.0
13761,0.0,0.0,50167146.71244349,1037600000.0
13762,0.0,0.0,50167146.71244349,1037600000.0
13763,0.0,0.0,50167146.71244349,1037600000.0
13764,0.0,0.0,50167146.71244349,1037600000.0
13765,0.0,0.0,50167146.71244349,1037600000.0
13766,0.0,0.0,50167146.71244349,1037600000.0
13767,1998816.030424253,0.00016131161340451677,50167146.71244349,1037600000.0
13768,0.0,0.0,50167146.71244349,1037600000.0
13769,0.0,0.0,50167146.71244349,1037600000.0
13770,0.0,0.0,50167146.71244349,1037600000.0
13771,0.0,0.0,50167146.71244349,1037600000.0
13772,0.0,0.0,50167146.71244349,1037600000.0
13773,0.0,0.0,50167146.71244349,1037600000.0
13774,0.0,0.0,50167146.71244349,1037600000.0
13775,0.0,0.0,50167146.71244349,1037600000.0
13776,3141635.681800078,0.0002956581654031703,50167146.71244349,1037600000.0
13777,0.0,0.0,50167146.71244349,1037600000.0
13778,13582.591168059396,8.791903248029501e-07,50167146.71244349,1037600000.0
13779,2448927.457802318,0.00024109962239449273,50167146.71244349,1037600000.0
13780,304431.18737901124,2.0590022914591487e-05,50167146.71244349,1037600000.0
13781,3886501.81903181,0.00034930835860187215,50167146.71244349,1037600000.0
13782,0.0,0.0,50167146.71244349,1037600000.0
13783,0.0,0.0,50167146.71244349,1037600000.0
13784,52306907.505112775,0.0024713043569800255,50167146.71244349,1037600000.0
13785,4670852.705175351,0.00028128407989023427,50167146.71244349,1037600000.0
13786,7493659.772667845,0.00033028800500379646,50167146.71244349,1037600000.0
13787,0.0,0.0,50167146.71244349,1037600000.0
13788,0.0,0.0,50167146.71244349,1037600000.0
13789,0.0,0.0,50167146.71244349,1037600000.0
13790,0.0,0.0,50167146.71244349,1037600000.0
13791,50850153.502993055,0.0020518040115217115,50167146.71244349,1037600000.0
13792,0.0,0.0,50167146.71244349,1037600000.0
13793,0.0,0.0,50167146.71244349,1037600000.0
13794,0.0,0.0,50167146.71244349,1037600000.0
13795,0.0,0.0,50167146.71244349,1037600000.0
13796,0.0,0.0,50167146.71244349,1037600000.0
13797,13085811.91602999,0.0005728500249543079,50167146.71244349,1037600000.0
13798,455627.15060639475,2.4066290996222855e-05,50167146.71244349,1037600000.0
13799,1314482.641642968,7.821286604384844e-05,50167146.71244349,1037600000.0
13800,0.0,0.0,50167146.71244349,1037600000.0
13801,49700338.09121222,0.001983357744754627,50167146.71244349,1037600000.0
13802,768232.4659396614,7.280388563113661e-05,50167146.71244349,1037600000.0
13803,0.0,0.0,50167146.71244349,1037600000.0
13804,2141168.0906137256,0.00019241250428963063,50167146.71244349,1037600000.0
13805,0.0,0.0,50167146.71244349,1037600000.0
13806,0.0,0.0,50167146.71244349,1037600000.0
13807,922651.867305946,7.093917084963092e-05,50167146.71244349,1037600000.0
13808,403343.6260969785,3.304506066314803e-05,50167146.71244349,1037600000.0
13809,19590493.318269353,0.00104972523251777,50167146.71244349,1037600000.0
13810,0.0,0.0,50167146.71244349,1037600000.0
13811,13568227.081650572,0.000923522207395559,50167146.71244349,1037600000.0
13812,11002889.200511409,0.0007341956335701972,50167146.71244349,1037600000.0
13813,0.0,0.0,50167146.71244349,1037600000.0
13814,0.0,0.0,50167146.71244349,1037600000.0
13815,0.0,0.0,50167146.71244349,1037600000.0
13816,0.0,0.0,50167146.71244349,1037600000.0
13817,863961.5520805955,8.794809835028386e-05,50167146.71244349,1037600000.0
13818,0.0,0.0,50167146.71244349,1037600000.0
13819,0.0,0.0,50167146.71244349,1037600000.0
13820,0.0,0.0,50167146.71244349,1037600000.0
13821,9705810.94746161,0.00044408026726885274,50167146.71244349,1037600000.0
13822,0.0,0.0,50167146.71244349,1037600000.0
13823,37698482.23167779,0.0019349741972956502,50167146.71244349,1037600000.0
13824,52459170.82046918,0.002143333002767738,50167146.71244349,1037600000.0
13825,0.0,0.0,50167146.71244349,1037600000.0
13826,17853784.831947993,0.0007266694547830903,50167146.71244349,1037600000.0
13827,1105121.3948405914,9.460560329868544e-05,50167146.71244349,1037600000.0
13828,0.0,0.0,50167146.71244349,1037600000.0
13829,17215810.5837411,0.0009392532096460086,50167146.71244349,1037600000.0
13830,0.0,0.0,50167146.71244349,1037600000.0
13831,0.0,0.0,50167146.71244349,1037600000.0
13832,1047463.6462058811,5.950254919284233e-05,50167146.71244349,1037600000.0
13833,1503345.820546218,0.0001398909859696067,50167146.71244349,1037600000.0
13834,0.0,0.0,50167146.71244349,1037600000.0
13835,0.0,0.0,50167146.71244349,1037600000.0
13836,0.0,0.0,50167146.71244349,1037600000.0
13837,360804.5288430372,3.0484478001626167e-05,50167146.71244349,1037600000.0
13838,3147203.404561802,0.0001527918528161261,50167146.71244349,1037600000.0
13839,237691.2350188101,1.996257795789028e-05,50167146.71244349,1037600000.0
13840,2477498.960662855,0.00024561959573246735,50167146.71244349,1037600000.0
13841,0.0,0.0,50167146.71244349,1037600000.0
13842,0.0,0.0,50167146.71244349,1037600000.0
13843,13524967.806455003,0.0009238874497615812,50167146.71244349,1037600000.0
13844,0.0,0.0,50167146.71244349,1037600000.0
13845,0.0,0.0,50167146.71244349,1037600000.0
13846,0.0,0.0,50167146.71244349,1037600000.0
13847,0.0,0.0,50167146.71244349,1037600000.0
13848,130357.46236295068,1.2219620551077425e-05,50167146.71244349,1037600000.0
